No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772827682.1880755,0,1,0.0095,0.0554,0.02,0.0249,0.972,5.5438,2.4947,0.0,0.0,0.0,3.64,1.68,1.96,None,0.00029087066650390625,8.485,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,4.5,11.0,16.5,0.152,0.1862,0.04,0.0797,2099.4173979300463,2089.4173979300463,10.0,0.8480071792076198,1,1,0
0,1772827682.188958,0.0,1,0.0095,0.0554,0.02,0.0249,0.972,5.5438,2.4947,0.0,0.0,0.0,7.23,4.84,2.39,None,0.00029087066650390625,11.361,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,4.5,11.0,16.5,0.152,0.1862,0.04,0.0797,2099.4173979300463,2089.4173979300463,10.0,0.8480071792076198,1,1,0
0,1772827682.216336,0.0,2,0.0239,0.0773,0.0387,0.0249,2.4839,7.7286,2.4947,0.0,0.0,0.0,3.64,1.68,1.96,None,0.030281543731689453,8.074,True,None,sfc_cache_p2_1,0,None,4.0,4.33,33.0,4,4,2,1,0,False,100.0,5.75,7.6675,8.25,0.1264,0.225,0.0385,0.0797,2132.4279331923462,2112.4279331923462,20.0,0.8227143250005133,2,2,0
0,1772827682.217053,0.0,2,0.0239,0.0773,0.0387,0.0249,2.4839,7.7286,2.4947,0.0,0.0,0.0,6.98,4.59,2.39,None,0.030281543731689453,10.317,True,None,sfc_unique_p2_1,0,None,4.0,4.33,33.0,4,4,2,1,0,False,100.0,5.75,7.6675,8.25,0.1264,0.225,0.0385,0.0797,2132.4279331923462,2112.4279331923462,20.0,0.8227143250005133,2,2,0
0,1772827682.2447174,0.1,3,0.0372,0.0991,0.0573,0.0249,3.9959,9.9133,2.4947,0.0,0.0,0.0,3.64,1.68,1.96,None,0.05831146240234375,8.123,True,None,sfc_cache_p3_1,0,None,8.0,8.66,66.0,8,6,3,1,0,False,100.0,6.166666666666667,6.5566666666666675,5.5,0.1017,0.2521,0.037,0.0797,2165.4384684546458,2135.4384684546458,30.0,0.7867201591368199,6,0,0
0,1772827682.245444,0.1,3,0.0372,0.0991,0.0573,0.0249,3.9959,9.9133,2.4947,0.0,0.0,0.0,6.98,4.59,2.39,None,0.05831146240234375,10.362,True,None,sfc_unique_p3_1,0,None,8.0,8.66,66.0,8,6,3,1,0,False,100.0,6.166666666666667,6.5566666666666675,5.5,0.1017,0.2521,0.037,0.0797,2165.4384684546458,2135.4384684546458,30.0,0.7867201591368199,6,0,0
0,1772827682.2733366,0.1,4,0.05,0.121,0.076,0.0249,5.5078,12.0981,2.4947,0.0,0.0,0.0,3.64,1.68,1.96,None,0.08672499656677246,8.192,True,None,sfc_cache_p4_1,0,None,12.0,12.99,99.0,12,8,4,1,0,False,100.0,6.375,6.00125,4.125,0.0901,0.2662,0.0357,0.0797,2201.528139301351,2161.528139301351,40.0,0.7488324789206289,8,0,0
0,1772827682.274107,0.1,4,0.05,0.121,0.076,0.0249,5.5078,12.0981,2.4947,0.0,0.0,0.0,6.98,4.59,2.39,None,0.08672499656677246,10.355,True,None,sfc_unique_p4_1,0,None,12.0,12.99,99.0,12,8,4,1,0,False,100.0,6.375,6.00125,4.125,0.0901,0.2662,0.0357,0.0797,2201.528139301351,2161.528139301351,40.0,0.7488324789206289,8,0,0
0,1772827682.3015602,0.1,5,0.0626,0.1428,0.0944,0.0249,7.0197,14.2828,2.4947,0.0,0.0,0.0,3.64,1.68,1.96,None,0.1154170036315918,8.103,True,None,sfc_cache_p5_1,0,None,16.0,17.32,132.0,16,10,5,1,0,False,100.0,6.5,5.668,3.3,0.1294,0.2998,0.0345,0.0798,2234.5386745636506,2184.5386745636506,50.0,0.75190078719497,10,0,0
0,1772827682.3023689,0.1,5,0.0626,0.1428,0.0944,0.0249,7.0197,14.2828,2.4947,0.0,0.0,0.0,7.24,4.85,2.39,None,0.1154170036315918,9.898,True,None,sfc_unique_p5_1,0,None,16.0,17.32,132.0,16,10,5,1,0,False,100.0,6.5,5.668,3.3,0.1294,0.2998,0.0345,0.0798,2234.5386745636506,2184.5386745636506,50.0,0.75190078719497,10,0,0
